
#67.0074
#Pollution aux hydrocarbures, liée à la défaillance d'une cuve enterrée de fuel de la Société des Carrières de SAINT-NABOR, sur le chemin d'accés à la carrière.
#La valeur la plus forte en plomb atteint 127 mg/kg, obtenue à proximité immédiate du site (65 m), alors que la valeur de définition de source-sol en plomb est de 200 mg/kg.
1	La	le	DET	O	O	2	det
2	valeur	valeur	NOUN	O	O	8	nsubj
3	la	le	DET	O	O	5	det
4	plus	plus	ADV	O	O	5	advmod
5	forte	fort	ADJ	O	O	2	amod
6	en	en	ADP	O	O	7	case
7	plomb	plomb	NOUN	O	BS	2	nmod
8	atteint	atteindre	VERB	O	O	8	ROOT
9	127	127	NUM	O	O	10	nummod
10	mg	milligramme	NOUN	O	O	8	obj
11	/	sur	ADP	O	O	12	case
12	kg	kilogramme	NOUN	O	O	10	nmod
13	,	,	PUNCT	O	O	8	punct
14	obtenue	obtenir	VERB	O	O	8	acl
15	à	à	ADP	BL	O	16	case
16	proximité	proximité	NOUN	IL	O	14	obl:mod
17	immédiate	immédiat	ADJ	IL	O	16	amod
18	du	de	ADP	IL	O	19	case
19	site	site	NOUN	EL	O	16	nmod
20	(	(	PUNCT	O	O	16	punct
21	65	65	NUM	O	O	22	nummod
22	m	m	NOUN	O	O	16	appos
23	)	)	PUNCT	O	O	16	punct
24	,	,	PUNCT	O	O	8	punct
25	alors	alors	ADV	O	O	40	mark
26	que	que	SCONJ	O	O	25	fixed
27	la	le	DET	O	O	28	det
28	valeur	valeur	NOUN	O	O	40	nsubj
29	de	de	ADP	O	O	30	case
30	définition	définition	NOUN	O	O	28	nmod
31	de	de	ADP	O	O	32	case
32	source	source	NOUN	O	O	30	nmod
33	-	-	NOUN	O	O	30	nmod
34	sol	sol	NOUN	O	O	30	nmod
35	en	en	ADP	O	O	36	case
36	plomb	plomb	NOUN	O	BS	30	nmod
37	est	être	AUX	O	O	40	cop
38	de	de	ADP	O	O	40	case
39	200	200	NUM	O	O	40	nummod
40	mg	milligramme	NOUN	O	O	8	obj
41	/	sur	ADP	O	O	42	case
42	kg	kilogramme	NOUN	O	O	40	nmod
43	.	.	PUNCT	O	O	8	punct


#Au-delà de 70 mètres, les concentrations sont inférieures à 50 mg/kg.
1	Au	au	ADP	O	O	3	advmod
2	-	-	ADV	O	O	1	fixed
3	delà	delà	ADV	O	O	11	obl:mod
4	de	de	ADP	O	O	6	case
5	70	70	NUM	O	O	6	nummod
6	mètres	mètre	NOUN	O	O	3	dep
7	,	,	PUNCT	O	O	11	punct
8	les	le	DET	O	O	9	det
9	concentrations	concentration	NOUN	O	O	11	nsubj
10	sont	être	AUX	O	O	11	cop
11	inférieures	inférieur	ADJ	O	O	11	ROOT
12	à	à	ADP	O	O	14	case
13	50	50	NUM	O	O	14	nummod
14	mg	milligramme	NOUN	O	O	11	obl:arg
15	/	sur	ADP	O	O	16	case
16	kg	kilogramme	NOUN	O	O	14	nmod
17	.	.	PUNCT	O	O	11	punct


#68.0022
#Dépôt réalisé de 1913 à 1953 de résidus miniers issus de l'exploitation de la potasse.
1	Dépôt	dépôt	NOUN	BN	O	1	ROOT
2	réalisé	réaliser	VERB	BN	O	1	acl
3	de	de	ADP	BT	O	4	case
4	1913	1913	NUM	IT	O	2	obl:mod
5	à	à	ADP	IT	O	6	case
6	1953	1953	NUM	ET	O	4	nmod
7	de	de	ADP	O	O	8	case
8	résidus	résidu	NOUN	BO	O	2	obl:mod
9	miniers	minier	ADJ	EO	O	8	amod
10	issus	issu	ADJ	O	O	8	amod
11	de	de	ADP	O	O	13	case
12	l'	le	DET	O	O	13	det
13	exploitation	exploitation	NOUN	BA	O	10	obl:arg
14	de	de	ADP	IA	O	16	case
15	la	le	DET	IA	O	16	det
16	potasse	potasse	NOUN	EA	O	13	nmod
17	.	.	PUNCT	O	O	1	punct


#Les terrils composés de chlorure de sodium (sel) sont à l'origine d'une pollution saline de la nappe, causée par l'infiltration des eaux de pluies dans les terrils.
1	Les	le	DET	O	O	2	det
2	terrils	terril	NOUN	O	O	14	nsubj
3	composés	composer	VERB	O	O	2	acl
4	de	de	ADP	O	O	5	case
5	chlorure	chlorure	NOUN	O	BS	3	obl:arg
6	de	de	ADP	O	ES	7	case
7	sodium	sodium	NOUN	O	ES	5	nmod
8	(	(	PUNCT	O	O	7	punct
9	sel	sel	NOUN	O	BS	7	appos
10	)	)	PUNCT	O	O	7	punct
11	sont	être	AUX	O	O	14	cop
12	à	à	ADP	BL	O	14	case
13	l'	le	DET	IR	O	14	det
14	origine	origine	NOUN	IR	O	14	ROOT
15	d'	de	ADP	ER	O	17	case
16	une	un	DET	BN	O	17	det
17	pollution	pollution	NOUN	IN	O	14	nmod
18	saline	salin	ADJ	EN	O	17	amod
19	de	de	ADP	O	O	21	case
20	la	le	DET	BO	O	21	det
21	nappe	nappe	NOUN	EO	O	17	nmod
22	,	,	PUNCT	O	O	17	punct
23	causée	causer	VERB	O	O	17	acl
24	par	par	ADP	O	O	26	case
25	l'	le	DET	BA	O	26	det
26	infiltration	infiltration	NOUN	BN	O	23	obl:agent
27	des	de	ADP	IN	O	28	case
28	eaux	eau	NOUN	IN	O	26	nmod
29	de	de	ADP	IN	O	30	case
30	pluies	pluie	NOUN	EN	O	28	nmod
31	dans	dans	ADP	BL	O	33	case
32	les	le	DET	IL	O	33	det
33	terrils	terril	NOUN	EL	O	26	nmod
34	.	.	PUNCT	O	O	14	punct


#Le terril a été traité en 1998 par étanchement - végétalisation.
1	Le	le	DET	BO	O	2	det
2	terril	terril	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	traité	traiter	VERB	EN	O	5	ROOT
6	en	en	ADP	BT	O	7	case
7	1998	1998	NUM	ET	O	5	obl:mod
8	par	par	ADP	O	O	9	case
9	étanchement	étanchement	NOUN	BN	O	5	obl:mod
10	-	-	PUNCT	IN	O	11	punct
11	végétalisation	végétalisation	NOUN	EN	O	9	dep
12	.	.	PUNCT	O	O	9	punct


#Après remodelage, pour améliorer l’écoulement des eaux pluviales, l’étanchement a été réalisé au moyen de membranes bitumineuses, soudées sur les faibles pentes et superposées sans soudure sur les fortes pentes.
1	Après	après	ADP	BN	O	2	case
2	remodelage	remodelage	NOUN	BN	O	16	obl:mod
3	,	,	PUNCT	O	O	16	punct
4	pour	pour	ADP	O	O	5	mark
5	améliorer	améliorer	VERB	O	O	16	advcl
6	l’	l’	DET	BA	O	7	det
7	écoulement	écoulement	NOUN	IA	O	5	obj
8	des	de	ADP	IA	O	9	case
9	eaux	eau	NOUN	IA	O	7	nmod
10	pluviales	pluvial	ADJ	EA	O	9	amod
11	,	,	PUNCT	O	O	16	punct
12	l’	l’	DET	BN	O	13	det
13	étanchement	étanchement	NOUN	EN	O	16	nsubj:pass
14	a	avoir	AUX	BN	O	16	aux:tense
15	été	être	AUX	IN	O	16	aux:pass
16	réalisé	réaliser	VERB	EN	O	16	ROOT
17	au	au	ADP	O	O	18	case
18	moyen	moyen	NOUN	O	O	16	obl:mod
19	de	de	ADP	O	O	20	case
20	membranes	membrane	NOUN	O	O	18	nmod
21	bitumineuses	bitumineux	ADJ	O	O	20	amod
22	,	,	PUNCT	O	O	20	punct
23	soudées	souder	VERB	O	O	20	acl
24	sur	sur	ADP	O	O	27	case
25	les	le	DET	O	O	27	det
26	faibles	faible	ADJ	O	O	27	amod
27	pentes	pente	NOUN	O	O	23	obl:mod
28	et	et	CCONJ	O	O	29	cc
29	superposées	superposer	VERB	O	O	23	conj
30	sans	sans	ADP	O	O	31	case
31	soudure	soudure	NOUN	O	O	29	obl:mod
32	sur	sur	ADP	O	O	35	case
33	les	le	DET	O	O	35	det
34	fortes	fort	ADJ	BN	O	35	amod
35	pentes	pente	NOUN	EN	O	29	obl:mod
36	.	.	PUNCT	O	O	16	punct


#Le terril a ensuite été couvert par 40 cm de matériaux terreux et drainant, puis le terril a été ensemencé d’une couverture herbacée.
1	Le	le	DET	BO	O	2	det
2	terril	terril	NOUN	EO	O	6	nsubj:pass
3	a	avoir	AUX	BN	O	6	aux:tense
4	ensuite	ensuite	ADV	IN	O	6	advmod
5	été	être	AUX	IN	O	6	aux:pass
6	couvert	couvrir	VERB	EN	O	6	ROOT
7	par	par	ADP	O	O	9	case
8	40	40	NUM	O	O	9	nummod
9	cm	cm	NOUN	O	O	6	obl:agent
10	de	de	ADP	O	O	11	case
11	matériaux	matériau	NOUN	O	O	9	nmod
12	terreux	terreux	ADJ	O	O	11	amod
13	et	et	CCONJ	O	O	14	cc
14	drainant	drainant	ADJ	O	O	12	conj
15	,	,	PUNCT	O	O	6	punct
16	puis	puis	CCONJ	O	O	21	cc
17	le	le	DET	BO	O	18	det
18	terril	terril	NOUN	EO	O	21	nsubj:pass
19	a	avoir	AUX	BN	O	21	aux:tense
20	été	être	AUX	IN	O	21	aux:pass
21	ensemencé	ensemencer	VERB	EN	O	6	conj
22	d’	d’	ADP	O	O	24	case
23	une	un	DET	O	O	24	det
24	couverture	couverture	NOUN	O	O	21	obl:arg
25	herbacée	herbacé	ADJ	O	O	24	amod
26	.	.	PUNCT	O	O	6	punct


#Cette végétalisation permet une bonne intégration du terril dans le paysage.
1	Cette	ce	DET	BN	O	2	det
2	végétalisation	végétalisation	NOUN	IN	O	3	nsubj
3	permet	permettre	VERB	O	O	3	ROOT
4	une	un	DET	O	O	6	det
5	bonne	bon	ADJ	O	O	6	amod
6	intégration	intégration	NOUN	O	O	3	obj
7	du	de	ADP	O	O	8	case
8	terril	terril	NOUN	O	O	6	nmod
9	dans	dans	ADP	O	O	11	case
10	le	le	DET	O	O	11	det
11	paysage	paysage	NOUN	O	O	6	nmod
12	.	.	PUNCT	O	O	3	punct


#Une période d’observation de 3 ans après les travaux a permis de constater la bonne stabilité du terril grâce à des inspections visuelles et des relevés topographiques.
1	Une	un	DET	O	O	2	det
2	période	période	NOUN	O	O	12	nsubj
3	d’	d’	ADP	O	O	4	case
4	observation	observation	NOUN	O	O	2	nmod
5	de	de	ADP	O	O	7	case
6	3	3	NUM	BT	O	7	nummod
7	ans	an	NOUN	IT	O	10	nmod
8	après	après	ADP	IT	O	10	case
9	les	le	DET	ET	O	10	det
10	travaux	travail	NOUN	EN	O	4	nmod
11	a	avoir	AUX	BR	O	12	aux:tense
12	permis	permettre	VERB	IR	O	12	ROOT
13	de	de	ADP	IR	O	14	mark
14	constater	constater	VERB	ER	O	12	xcomp
15	la	le	DET	BN	O	17	det
16	bonne	bon	ADJ	IN	O	17	amod
17	stabilité	stabilité	NOUN	EN	O	14	obj
18	du	de	ADP	O	O	19	case
19	terril	terril	NOUN	O	O	17	nmod
20	grâce	grâce	NOUN	O	O	23	case
21	à	à	ADP	O	O	20	fixed
22	des	un	DET	O	O	23	det
23	inspections	inspection	NOUN	EN	O	14	obl:mod
24	visuelles	visuel	ADJ	EN	O	23	amod
25	et	et	CCONJ	O	O	27	cc
26	des	un	DET	BN	O	27	det
27	relevés	relevé	NOUN	IN	O	23	conj
28	topographiques	topographique	ADJ	EN	O	27	amod
29	.	.	PUNCT	O	O	12	punct


#Etant donné les résultats constatés , cette méthode de traitement est validée par la commission interservices de surveillance des rejets des MDPA.
1	Etant	eter	VERB	O	O	4	case
2	donné	donner	VERB	O	O	1	fixed
3	les	le	DET	O	O	4	det
4	résultats	résultat	NOUN	O	O	12	obl:mod
5	constatés	constater	VERB	O	O	4	acl
6	,	,	PUNCT	O	O	12	punct
7	cette	ce	DET	BO	O	8	det
8	méthode	méthode	NOUN	EO	O	12	nsubj:pass
9	de	de	ADP	O	O	10	case
10	traitement	traitement	NOUN	O	O	8	nmod
11	est	être	AUX	O	O	12	aux:pass
12	validée	valider	VERB	O	O	12	ROOT
13	par	par	ADP	O	O	15	case
14	la	le	DET	O	O	15	det
15	commission	commission	NOUN	O	O	12	obl:agent
16	interservices	interservice	NOUN	O	O	15	nmod
17	de	de	ADP	O	O	18	case
18	surveillance	surveillance	NOUN	O	O	15	nmod
19	des	de	ADP	O	O	20	case
20	rejets	rejet	NOUN	O	O	18	nmod
21	des	de	ADP	O	O	22	case
22	MDPA	mdpa	NOUN	EL	O	20	nmod
23	.	.	PUNCT	O	O	12	punct


#L’étanchement du terril Amélie II a entraîné une diminution conséquente des teneurs passant de 30 g/L en 1998 à environ 2 g/L en surface en 2008.
1	L’	l’	DET	BN	O	2	det
2	étanchement	étanchement	NOUN	EN	O	8	nsubj
3	du	de	ADP	O	O	4	case
4	terril	terril	NOUN	BN	O	2	nmod
5	Amélie	Amélie	PROPN	BO	O	4	nmod
6	II	II	NUM	EO	O	5	nummod
7	a	avoir	AUX	BN	O	8	aux:tense
8	entraîné	entraîner	VERB	IN	O	8	ROOT
9	une	un	DET	IN	O	10	det
10	diminution	diminution	NOUN	EN	O	8	obj
11	conséquente	conséquent	ADJ	EN	O	10	amod
12	des	de	ADP	O	O	13	case
13	teneurs	teneur	NOUN	O	O	10	nmod
14	passant	passer	VERB	O	O	13	acl
15	de	de	ADP	O	O	17	case
16	30	30	NUM	O	O	17	nummod
17	g	gramme	NOUN	O	O	14	obl:arg
18	/	sur	ADP	O	O	19	case
19	L	l	NOUN	O	O	17	nmod
20	en	en	ADP	BT	O	21	case
21	1998	1998	NUM	ET	O	14	obl:mod
22	à	à	ADP	O	O	25	case
23	environ	environ	ADV	O	O	25	advmod
24	2	2	NUM	O	O	25	nummod
25	g	gramme	NOUN	O	O	14	obl:arg
26	/	sur	ADP	O	O	27	case
27	L	l	NOUN	O	O	25	nmod
28	en	en	ADP	O	O	29	case
29	surface	surface	NOUN	O	O	14	obl:mod
30	en	en	ADP	BT	O	31	case
31	2008	2008	NUM	ET	O	14	obl:mod
32	.	.	NUM	ET	O	10	nmod


#L’arrêté préfectoral n°2007-232-9 du 20 août 2007 encadre la surveillance de la nappe à l’aval du terril Amélie II.
1	L’	l’	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	14	nsubj
3	préfectoral	préfectoral	ADJ	EO	O	2	amod
4	n°	numéro	NOUN	O	O	2	punct
5	2007	2007	NOUN	O	O	2	nmod
6	-	-	NOUN	O	O	2	nmod
7	232	232	NOUN	O	O	2	nmod
8	-	-	NOUN	O	O	2	nmod
9	9	9	NOUN	O	O	2	nmod
10	du	de	ADP	O	O	11	case
11	20	20	NUM	BT	O	2	nmod
12	août	août	NOUN	IT	O	11	nmod
13	2007	2007	NUM	ET	O	12	nmod
14	encadre	encadre	VERB	BR	O	14	ROOT
15	la	le	DET	BA	O	16	det
16	surveillance	surveillance	NOUN	EA	O	14	obj
17	de	de	ADP	O	O	19	case
18	la	le	DET	BO	O	19	det
19	nappe	nappe	NOUN	EO	O	16	nmod
20	à	à	ADP	EO	O	22	case
21	l’	l’	DET	EO	O	22	det
22	aval	aval	NOUN	EO	O	16	nmod
23	du	de	ADP	IL	O	24	case
24	terril	terril	NOUN	IL	O	22	nmod
25	Amélie	Amélie	PROPN	IL	O	24	nmod
26	II	ii	ADJ	EL	O	25	nummod
27	.	.	PUNCT	O	O	14	punct


#Les 5 puits de dépollution en aval plus éloigné restent en fonctionnement jusqu’à la restauration de l’état de la nappe.
1	Les	le	DET	BO	O	3	det
2	5	5	NUM	BO	O	3	nummod
3	puits	puits	NOUN	IN	O	10	nsubj
4	de	de	ADP	IN	O	5	case
5	dépollution	dépollution	NOUN	EN	O	3	nmod
6	en	en	ADP	BL	O	7	case
7	aval	aval	NOUN	IL	O	5	nmod
8	plus	plus	ADV	IL	O	9	advmod
9	éloigné	éloigné	ADJ	EL	O	7	amod
10	restent	rester	VERB	BT	O	10	ROOT
11	en	en	ADP	IT	O	12	case
12	fonctionnement	fonctionnement	NOUN	EA	O	10	obl:arg
13	jusqu’	jusqu’	ADP	BR	O	16	case
14	à	à	ADP	ER	O	16	case
15	la	le	DET	BO	O	16	det
16	restauration	restauration	NOUN	IO	O	10	obl:mod
17	de	de	ADP	IO	O	19	case
18	l’	l’	DET	IO	O	19	det
19	état	état	NOUN	IO	O	16	nmod
20	de	de	ADP	IO	O	22	case
21	la	le	DET	IO	O	22	det
22	nappe	nappe	NOUN	EO	O	19	nmod
23	.	.	PUNCT	O	O	10	punct


#Entretien du terril
1	Entretien	entretien	NOUN	EN	O	1	ROOT
2	du	de	ADP	O	O	3	case
3	terril	terril	NOUN	EN	O	1	nmod


#L’étanchéité de la membrane doit être maintenue pour éviter toute infiltration et protéger la nappe.
1	L’	l’	DET	O	O	2	det
2	étanchéité	étanchéité	NOUN	O	O	6	nsubj
3	de	de	ADP	O	O	5	case
4	la	le	DET	O	O	5	det
5	membrane	membrane	NOUN	O	O	2	nmod
6	doit	devoir	VERB	O	O	6	ROOT
7	être	être	AUX	O	O	8	aux:pass
8	maintenue	maintenir	VERB	O	O	6	xcomp
9	pour	pour	ADP	O	O	10	mark
10	éviter	éviter	VERB	O	O	8	advcl
11	toute	tout	DET	O	O	12	det
12	infiltration	infiltration	NOUN	O	O	10	obj
13	et	et	CCONJ	O	O	14	cc
14	protéger	protéger	VERB	BA	O	10	conj
15	la	le	DET	IA	O	16	det
16	nappe	nappe	NOUN	EA	O	14	obj
17	.	.	PUNCT	O	O	6	punct


#Il convient donc pour cela d’entretenir le terril.
1	Il	il	PRON	O	O	2	expl:subj
2	convient	convier	VERB	O	O	2	ROOT
3	donc	donc	ADV	O	O	2	advmod
4	pour	pour	ADP	O	O	5	case
5	cela	cela	PRON	O	O	2	obl:mod
6	d’	d’	ADP	BN	O	7	mark
7	entretenir	entretenir	VERB	EN	O	2	dep
8	le	le	DET	BO	O	9	det
9	terril	terril	NOUN	EO	O	7	obj
10	.	.	PUNCT	O	O	2	punct


#Couverture végétale
1	Couverture	couverture	NOUN	O	O	1	ROOT
2	végétale	végétal	ADJ	O	O	1	amod


#Il est important de conserver une couverture végétale (type herbe) qui stabilise la terre végétale et les graviers au-dessus de la membrane étanche.
1	Il	il	PRON	O	O	3	expl:subj
2	est	être	AUX	O	O	3	cop
3	important	important	ADJ	O	O	3	ROOT
4	de	de	ADP	O	O	5	mark
5	conserver	conserver	VERB	O	O	3	dep
6	une	un	DET	O	O	7	det
7	couverture	couverture	NOUN	O	O	5	obj
8	végétale	végétal	ADJ	O	O	7	amod
9	(	(	PUNCT	O	O	7	punct
10	type	type	NOUN	O	O	7	appos
11	herbe	herbe	NOUN	O	O	10	nmod
12	)	)	PUNCT	O	O	7	punct
13	qui	qui	PRON	O	O	14	nsubj
14	stabilise	stabilise	VERB	O	O	7	acl:relcl
15	la	le	DET	O	O	16	det
16	terre	terre	NOUN	O	O	14	obj
17	végétale	végétal	ADJ	O	O	16	amod
18	et	et	CCONJ	O	O	20	cc
19	les	le	DET	O	O	20	det
20	graviers	gravier	NOUN	O	O	16	conj
21	au-dessus	au-dessus	ADV	O	O	20	dep
22	de	de	ADP	O	O	24	case
23	la	le	DET	O	O	24	det
24	membrane	membrane	NOUN	O	O	21	dep
25	étanche	étanche	ADJ	O	O	24	amod
26	.	.	PUNCT	O	O	3	punct


#Cette couche de matériaux protège la membrane contre les agressions mécaniques et climatiques.
1	Cette	ce	DET	O	O	2	det
2	couche	couche	NOUN	O	O	5	nsubj
3	de	de	ADP	O	O	4	case
4	matériaux	matériau	NOUN	O	BU	2	nmod
5	protège	protéger	VERB	O	IU	5	ROOT
6	la	le	DET	O	IU	7	det
7	membrane	membrane	NOUN	O	EU	5	obj
8	contre	contre	ADP	O	O	10	case
9	les	le	DET	O	O	10	det
10	agressions	agression	NOUN	O	O	5	obl:arg
11	mécaniques	mécanique	ADJ	O	O	10	amod
12	et	et	CCONJ	O	O	13	cc
13	climatiques	climatique	ADJ	O	O	11	conj
14	.	.	PUNCT	O	O	5	punct


#Gestion des eaux pluviales
1	Gestion	gestion	NOUN	O	O	1	ROOT
2	des	de	ADP	O	O	3	case
3	eaux	eau	NOUN	O	O	1	nmod
4	pluviales	pluvial	ADJ	O	O	3	amod


#L’imperméabilisation et la végétalisation du terril entraînent un ruissellement des eaux météoriques qu’il est nécessaire de drainer et d’évacuer dans le milieu naturel sans toutefois entraîner de désordres hydrauliques.
1	L’	l’	DET	BN	O	2	det
2	imperméabilisation	imperméabilisation	NOUN	EN	O	8	nsubj
3	et	et	CCONJ	O	O	5	cc
4	la	le	DET	BN	O	5	det
5	végétalisation	végétalisation	NOUN	EN	O	2	conj
6	du	de	ADP	O	O	7	case
7	terril	terril	NOUN	EN	O	2	nmod
8	entraînent	entraîner	VERB	O	O	8	ROOT
9	un	un	DET	BN	O	10	det
10	ruissellement	ruissellement	NOUN	EN	O	8	obj
11	des	de	ADP	O	O	12	case
12	eaux	eau	NOUN	O	O	10	nmod
13	météoriques	météorique	ADJ	O	O	12	amod
14	qu’	qu’	PRON	O	O	17	dep
15	il	il	PRON	O	O	17	expl:subj
16	est	être	AUX	O	O	17	cop
17	nécessaire	nécessaire	ADJ	O	O	12	acl:relcl
18	de	de	ADP	O	O	19	mark
19	drainer	drainer	VERB	O	O	17	dep
20	et	et	CCONJ	O	O	22	cc
21	d’	d’	ADP	O	O	22	mark
22	évacuer	évacuer	VERB	O	O	19	conj
23	dans	dans	ADP	O	O	25	case
24	le	le	DET	O	O	25	det
25	milieu	milieu	NOUN	O	O	22	obl:mod
26	naturel	naturel	ADJ	O	O	25	amod
27	sans	sans	ADP	O	O	29	mark
28	toutefois	toutefois	ADV	O	O	29	advmod
29	entraîner	entraîner	VERB	O	O	19	advcl
30	de	de	DET	O	O	31	det
31	désordres	désordre	NOUN	O	O	29	obj
32	hydrauliques	hydraulique	ADJ	O	O	31	amod
33	.	.	PUNCT	O	O	8	punct


#Le système de gestion des eaux pluviales comprenant des drains, un fossé et un bassin d’infiltration doit donc être entretenu.
1	Le	le	DET	BO	O	2	det
2	système	système	NOUN	IO	O	19	nsubj
3	de	de	ADP	IO	O	4	case
4	gestion	gestion	NOUN	IO	O	2	nmod
5	des	de	ADP	IO	O	6	case
6	eaux	eau	NOUN	IO	O	4	nmod
7	pluviales	pluvial	ADJ	EO	O	6	amod
8	comprenant	comprendre	VERB	O	O	6	acl
9	des	un	DET	O	O	10	det
10	drains	drain	NOUN	O	O	8	obj
11	,	,	PUNCT	O	O	13	punct
12	un	un	DET	O	O	13	det
13	fossé	fossé	NOUN	O	O	10	conj
14	et	et	CCONJ	O	O	16	cc
15	un	un	DET	O	O	16	det
16	bassin	bassin	NOUN	O	O	10	conj
17	d’	d’	ADP	O	O	18	case
18	infiltration	infiltration	NOUN	O	O	16	nmod
19	doit	devoir	VERB	O	O	19	ROOT
20	donc	donc	ADV	O	O	19	advmod
21	être	être	AUX	O	O	22	aux:pass
22	entretenu	entretenir	VERB	O	O	19	xcomp
23	.	.	PUNCT	O	O	19	punct


#Restrictions d’usage
1	Restrictions	restriction	NOUN	O	O	1	ROOT
2	d’	d’	ADP	O	O	3	case
3	usage	usage	NOUN	O	O	1	nmod


#Toute activité pouvant endommager la couverture étanche est à proscrire.
1	Toute	tout	DET	O	O	2	det
2	activité	activité	NOUN	O	O	10	nsubj
3	pouvant	pouvoir	VERB	O	O	2	acl
4	endommager	endommager	VERB	O	O	3	xcomp
5	la	le	DET	O	O	6	det
6	couverture	couverture	NOUN	O	O	4	obj
7	étanche	étanche	ADJ	O	O	6	amod
8	est	être	AUX	BN	O	10	cop
9	à	à	ADP	IN	O	10	mark
10	proscrire	proscrire	VERB	EN	O	10	ROOT
11	.	.	PUNCT	O	O	10	punct


#Ainsi les forages, les fouilles, les constructions seront interdites.
1	Ainsi	ainsi	ADV	BO	O	11	advmod
2	les	le	DET	BO	O	3	det
3	forages	forage	NOUN	EO	O	11	nsubj:pass
4	,	,	PUNCT	O	O	6	punct
5	les	le	DET	BO	O	6	det
6	fouilles	fouille	NOUN	EO	O	3	conj
7	,	,	PUNCT	O	O	9	punct
8	les	le	DET	O	O	9	det
9	constructions	construction	NOUN	BO	O	3	conj
10	seront	être	AUX	BN	O	11	aux:pass
11	interdites	interdire	VERB	EN	O	11	ROOT
12	.	.	PUNCT	O	O	11	punct


#Le Terril Amélie II devra rester nécessairement en zone verte sur laquelle aucun aménagement n’est possible.
1	Le	le	DET	BO	O	2	det
2	Terril	Terril	PROPN	BR	O	5	nsubj
3	Amélie	Amélie	PROPN	BO	O	2	nmod
4	II	II	NUM	EO	O	2	nummod
5	devra	devoir	VERB	BR	O	5	ROOT
6	rester	rester	VERB	IR	O	5	xcomp
7	nécessairement	nécessairement	ADV	ER	O	6	advmod
8	en	en	ADP	IN	O	9	case
9	zone	zone	NOUN	IN	O	6	obl:arg
10	verte	vert	ADJ	IN	O	9	amod
11	sur	sur	ADP	EN	O	12	case
12	laquelle	lequel	PRON	O	O	17	obl:mod
13	aucun	aucun	DET	O	O	14	det
14	aménagement	aménagement	NOUN	O	O	17	nsubj
15	n’	n’	ADV	O	O	17	advmod
16	est	être	AUX	O	O	17	cop
17	possible	possible	ADJ	O	O	9	acl:relcl
18	.	.	PUNCT	O	O	5	punct


#L’accès du public au terril restera interdit.
1	L’	l’	DET	BO	O	2	det
2	accès	accès	NOUN	EN	O	7	nsubj
3	du	de	ADP	O	O	4	case
4	public	public	NOUN	O	O	2	nmod
5	au	au	ADP	O	O	6	case
6	terril	terril	NOUN	O	O	2	nmod
7	restera	rester	VERB	O	O	7	ROOT
8	interdit	interdire	ADJ	O	O	7	xcomp
9	.	.	PUNCT	O	O	7	punct


#Ces restrictions d’usage pourront être inscrites en annexe d’un acte de vente, dans une convention entre le propriétaire et l’Etat ou dans des servitudes d’utilité publique.
1	Ces	ce	DET	O	O	2	det
2	restrictions	restriction	NOUN	O	O	5	nsubj
3	d’	d’	ADP	O	O	4	case
4	usage	usage	NOUN	O	O	2	nmod
5	pourront	pouvoir	VERB	O	O	5	ROOT
6	être	être	AUX	O	O	7	aux:pass
7	inscrites	inscrire	VERB	O	O	5	xcomp
8	en	en	ADP	O	O	9	case
9	annexe	annexe	NOUN	O	O	7	obl:mod
10	d’	d’	ADP	O	O	12	case
11	un	un	DET	O	O	12	det
12	acte	acte	NOUN	O	O	9	nmod
13	de	de	ADP	O	O	14	case
14	vente	vente	NOUN	O	O	12	nmod
15	,	,	PUNCT	O	O	18	punct
16	dans	dans	ADP	O	O	18	case
17	une	un	DET	O	O	18	det
18	convention	convention	NOUN	O	O	7	conj
19	entre	entre	ADP	O	O	21	case
20	le	le	DET	O	O	21	det
21	propriétaire	propriétaire	NOUN	O	O	18	nmod
22	et	et	CCONJ	O	O	24	cc
23	l’	l’	DET	BO	O	24	det
24	Etat	etat	NOUN	EO	O	21	conj
25	ou	ou	CCONJ	O	O	28	cc
26	dans	dans	ADP	O	O	28	case
27	des	un	DET	BO	O	28	det
28	servitudes	servitude	NOUN	IO	O	18	conj
29	d’	d’	ADP	IO	O	30	case
30	utilité	utilité	NOUN	IO	O	28	nmod
31	publique	public	ADJ	EO	O	30	amod
32	.	.	PUNCT	O	O	5	punct


#67.0073
#Station service de l'aire de saverne sur l'autoroute A4 dans le sens Strasbourg-Paris.
1	Station	station	NOUN	BO	O	1	ROOT
2	service	service	NOUN	EO	O	1	nmod
3	de	de	ADP	O	O	5	case
4	l'	le	DET	O	O	5	det
5	aire	aire	NOUN	BO	O	1	nmod
6	de	de	ADP	IO	O	7	case
7	saverne	saverne	PROPN	EO	O	5	nmod
8	sur	sur	ADP	BL	O	10	case
9	l'	le	DET	IL	O	10	det
10	autoroute	autoroute	NOUN	IL	O	1	nmod
11	A4	a4	NOUN	IL	O	10	nmod
12	dans	dans	ADP	IL	O	14	case
13	le	le	DET	IL	O	14	det
14	sens	sens	NOUN	IL	O	1	nmod
